ts,server_cpu_pct,server_mem_mib,server_fds,postgres_cpu_pct,postgres_mem_mib,postgres_connections,broker_cpu_pct,broker_mem_mib,broker_disk_mib,outbox_rows,ledger_rows,usage_rows,gc_last_pause_ms,gc_lines
2026-09-02T17:45:59Z,100.98,90.85,149,4.08,54.51,11,0.31,58.7,1,400,600,600,6.872,27
2026-09-02T17:46:15Z,100.12,116.2,156,7.09,54.69,11,0.20,58.73,1,400,600,600,2.977,26
2026-09-02T17:46:32Z,1.89,140.4,154,5.03,54.61,11,4.21,66.6,1,400,600,600,2.977,26
2026-09-02T17:46:49Z,1.28,140.8,155,3.81,54.57,11,0.22,60.01,1,400,600,600,5.025,27
2026-09-02T17:47:06Z,3.88,133.9,155,7.30,54.76,11,0.15,59.86,1,400,600,600,,0
2026-09-02T17:47:22Z,2.87,136.5,154,5.13,54.72,11,0.09,59.76,1,400,600,600,11.124,9
2026-09-02T17:47:40Z,1.82,131.6,154,0.00,37,1,0.02,59.76,1,400,600,600,9.259,19
2026-09-02T17:47:57Z,97.22,49.17,132,1.15,38.7,2,0.15,60.04,1,400,600,600,17.129,24
2026-09-02T17:48:14Z,1.95,143.2,155,4.49,54.73,11,0.33,60.29,1,400,600,600,4.311,27
2026-09-02T17:48:31Z,1.00,143.6,154,5.69,54.69,11,0.15,60.02,1,400,600,600,4.311,27
2026-09-02T17:48:47Z,6.02,144.2,155,6.28,54.7,11,,,,,,,,
2026-09-02T17:49:04Z,,,,,,,0.02,46.77,1,,,,,
2026-09-02T17:49:17Z,3.54,128.7,154,6.85,47.11,11,0.98,48.8,1,0,0,0,4.515,24
2026-09-02T17:49:33Z,12.25,121.7,155,8.23,48.18,11,2.15,49.16,1,1,2,0,4.358,27
2026-09-02T17:49:50Z,7.95,130.5,155,5.70,48.63,11,0.84,49.79,1,2,4,0,4.358,27
2026-09-02T17:50:07Z,1.08,131.8,154,4.18,51.39,11,0.38,50,1,3,6,0,4.358,27
2026-09-02T17:50:23Z,4.41,132.6,154,6.16,52.18,11,0.54,50.5,1,3,6,0,4.358,27
2026-09-02T17:50:40Z,10.42,132.6,155,6.13,52.11,11,0.25,50.57,1,3,6,0,4.358,27
2026-09-02T17:50:57Z,1.35,133.3,155,4.10,52.09,11,0.25,50.9,1,3,6,0,4.358,27
2026-09-02T17:51:13Z,2.18,134.5,155,5.92,52.28,11,0.35,51.09,1,3,6,0,4.789,28
2026-09-02T17:51:30Z,1.62,134.5,154,7.57,52.2,11,0.26,50.94,1,3,6,0,4.789,28
2026-09-02T17:51:46Z,1.87,134.9,155,5.70,52.33,11,0.26,51.24,1,3,6,0,4.789,28
2026-09-02T17:52:03Z,1.39,134.9,155,5.38,52.55,11,0.31,51.24,1,3,6,0,4.789,28
2026-09-02T17:52:20Z,0.92,135,154,6.08,52.05,11,0.28,51.52,1,3,6,0,4.789,28
2026-09-02T17:52:36Z,7.84,135.3,154,4.61,52.19,11,32.38,52.11,1,3,6,0,4.789,28
2026-09-02T17:52:53Z,1.27,135.8,155,5.23,52.22,11,0.28,51.1,1,3,6,0,4.789,28
2026-09-02T17:53:10Z,0.74,135.9,155,0.06,52.37,11,0.24,50.93,1,3,6,0,4.789,28
2026-09-02T17:53:26Z,2.72,140.3,164,3.29,54.29,11,0.38,51.65,1,23,36,30,3.506,30
2026-09-02T17:53:43Z,2.46,141,165,0.34,54.88,11,1.18,51.68,1,23,36,30,9.251,31
2026-09-02T17:54:00Z,0.84,144.1,164,0.20,55.11,11,0.69,51.72,1,23,36,30,9.251,31
2026-09-02T17:54:17Z,0.93,146.3,165,2.80,55.48,11,0.23,52.12,1,23,36,30,7.498,32
2026-09-02T17:54:33Z,0.70,146.7,165,0.13,55.99,11,3.71,55.4,1,23,36,30,7.498,32
2026-09-02T17:54:50Z,0.89,147.2,164,0.07,56.48,11,0.43,53.79,1,24,37,30,5.475,33
2026-09-02T17:55:07Z,0.67,147.2,165,0.33,56.25,11,0.24,57.92,1,24,37,30,5.475,33
2026-09-02T17:55:23Z,1.52,147.6,165,0.06,56.29,11,0.20,57.89,1,26,39,30,5.475,33
2026-09-02T17:55:40Z,88.94,162.7,155,18.36,60.53,12,0.72,58.06,1,226,339,330,7.608,48
2026-09-02T17:55:56Z,2.85,176.1,254,1.09,62.18,11,0.24,58.21,1,226,339,330,2.407,52
2026-09-02T17:56:13Z,0.99,176.5,254,13.96,62.34,11,0.25,58.58,1,226,339,330,2.884,55
2026-09-02T17:56:29Z,0.84,176.8,254,0.09,62.4,11,0.21,58.65,1,226,339,330,3.018,59
2026-09-02T17:56:45Z,13.02,173,255,0.23,62.94,11,5.97,58.58,1,226,339,330,2.934,63
2026-09-02T17:57:02Z,1.93,184.3,254,0.07,62.99,11,0.18,58.71,1,226,339,330,3.442,66
2026-09-02T17:57:19Z,0.93,173.7,254,1.16,62.87,11,0.23,59.11,1,226,339,330,2.092,69
2026-09-02T17:57:35Z,23.34,175,254,0.06,62.98,11,0.61,59.16,1,226,339,330,1.959,74
2026-09-02T17:57:52Z,3.89,174.3,254,0.82,63.04,11,0.21,59.39,1,226,339,330,3.495,78
2026-09-02T17:58:08Z,66.67,186.9,155,38.16,67.26,11,0.19,59.54,2,543,818,810,1.799,101
2026-09-02T17:58:25Z,86.99,190,156,29.14,69.05,11,0.93,60.12,2,981,1475,1467,1.975,136
2026-09-02T17:58:42Z,69.83,191.4,155,22.81,71.03,11,0.04,61.83,2,1484,2232,2226,5.612,181
2026-09-02T17:58:59Z,99.53,192.3,155,27.65,72.69,11,0.18,65.01,3,1890,2838,2832,1.730,222
2026-09-02T17:59:16Z,90.36,198.3,682,39.13,74.44,11,0.26,65.7,4,2226,3339,3330,3.001,275
2026-09-02T17:59:32Z,39.81,235.7,1155,54.75,74.94,11,0.11,66.93,5,2226,3339,3330,3.457,304
2026-09-02T17:59:49Z,39.59,238.5,1155,41.76,74.85,11,0.31,67.56,6,2226,3339,3330,7.312,334
2026-09-02T18:00:06Z,41.94,241.9,1154,40.76,74.85,11,0.25,68.65,7,2226,3339,3330,9.445,366
2026-09-02T18:00:22Z,38.59,241,1155,41.50,74.62,11,23.02,82.34,8,2226,3339,3330,1.320,397
2026-09-02T18:00:39Z,40.18,244.5,1155,41.09,75.01,11,0.27,74.07,9,2226,3339,3330,3.249,427
2026-09-02T18:00:55Z,39.68,246.9,1154,40.72,74.71,11,0.22,74.88,10,2226,3339,3330,8.211,457
2026-09-02T18:01:12Z,50.27,250.4,1155,37.84,74.96,11,30.62,75.73,11,2226,3339,3330,10.249,489
2026-09-02T18:01:29Z,88.76,274.4,728,33.68,74.81,11,0.20,76.81,12,2226,3339,3330,1.503,530
2026-09-02T18:01:45Z,27.79,282.6,154,36.39,75.1,11,0.12,77.98,13,2226,3339,3330,1.993,558
2026-09-02T18:02:02Z,25.58,283.9,155,38.44,75.07,11,0.10,79.01,13,2226,3339,3330,0.873,586
2026-09-02T18:02:19Z,29.94,284.2,155,29.54,75.05,11,1.12,80.17,15,2226,3339,3330,1.079,614
2026-09-02T18:02:35Z,27.73,284.6,155,38.21,75.07,11,1.83,81.16,15,2226,3339,3330,0.800,641
2026-09-02T18:02:52Z,26.58,285.7,154,39.15,74.93,11,0.09,82.09,16,2226,3339,3330,1.891,669
2026-09-02T18:03:09Z,27.88,287.6,155,41.63,75.28,11,0.70,84.68,17,2226,3339,3330,0.981,698
2026-09-02T18:03:25Z,27.14,288.9,155,38.42,75.77,11,30.66,55.76,18,2226,3339,3330,0.967,726
2026-09-02T18:03:42Z,29.76,290.9,155,37.00,75.8,11,0.27,58.43,19,2226,3339,3330,1.963,753
2026-09-02T18:03:58Z,31.53,293.2,154,35.49,75.63,11,0.01,59.09,20,2226,3339,3330,1.070,781
2026-09-02T18:04:15Z,28.89,293.4,155,41.11,75.82,11,1.90,60.84,21,2226,3339,3330,1.542,810
2026-09-02T18:04:32Z,30.18,294.7,155,37.29,75.59,12,0.01,61.72,22,2226,3339,3330,0.828,836
2026-09-02T18:04:48Z,25.65,295.9,155,37.04,77.55,11,0.01,61.94,23,2226,3339,3330,0.915,863
2026-09-02T18:05:05Z,26.90,297.7,154,39.88,78.93,11,0.04,63.24,24,2226,3339,3330,0.967,893
2026-09-02T18:05:22Z,30.48,299,154,40.99,75.6,11,0.02,64.59,25,2226,3339,3330,0.886,919
2026-09-02T18:05:38Z,26.55,300.2,155,41.70,75.75,11,0.01,65.31,26,2226,3339,3330,0.880,946
2026-09-02T18:05:55Z,25.03,301.7,155,40.32,75.76,11,0.03,66.43,27,2226,3339,3330,1.103,973
2026-09-02T18:06:11Z,27.55,303.2,155,41.96,75.8,11,1.49,67.74,28,2226,3339,3330,1.062,1002
2026-09-02T18:06:28Z,29.37,303.1,154,41.79,75.7,11,23.53,68.48,29,2226,3339,3330,0.703,1029
