scenario,round,rate,method,route,status,count,p50_ms,p95_ms,max_ms
purchase,3,5,POST,/api/v1/auth/otp/request,2,241,1.189763779527559,2.066787692307692,5
purchase,3,5,POST,/api/v1/top-ups,2,241,9.907789171582428,14.926740963773636,56
purchase,3,5,GET,/api/v1/dev/otp/[msisdn],2,241,0.5331858407079646,1.042142857142857,2
purchase,3,5,GET,/health,2,13,0.5,0.95,0
purchase,3,10,POST,/api/v1/purchases/{orderId}/confirm,2,601,13.837787895693305,21.173449558456536,34
purchase,3,10,POST,/api/v1/purchases,2,601,10.084578875422176,15.224379652164616,49
purchase,3,10,POST,/api/v1/top-ups,2,519,9.736381689495547,15.162662899075443,65
purchase,3,10,POST,/api/v1/auth/otp/verify,2,518,4.914650600074765,9.520413923082232,43
purchase,3,10,POST,/api/v1/auth/otp/request,2,518,1.1773972602739726,3.334872656842103,16
purchase,3,10,GET,/api/v1/dev/otp/[msisdn],2,518,0.5264227642276422,1.0009999999999997,7
purchase,3,10,GET,/health,2,15,0.5,0.95,0
purchase,3,20,POST,/api/v1/purchases/{orderId}/confirm,2,1201,13.180179156858424,20.58069941933246,60
purchase,3,20,POST,/api/v1/purchases,2,1201,9.67646882760493,15.103412620028335,72
purchase,3,20,POST,/api/v1/top-ups,2,1183,9.978081839226615,15.250663187319514,70
purchase,3,20,POST,/api/v1/auth/otp/verify,2,1182,5.02645269432558,10.000892669460468,132
purchase,3,20,POST,/api/v1/auth/otp/request,2,1182,1.1876190476190476,3.5332512314754076,23
purchase,3,20,GET,/api/v1/dev/otp/[msisdn],2,1182,0.5358114233907525,1.0621874999999996,8
purchase,3,20,GET,/health,2,18,0.5,0.9499999999999998,0
purchase,3,40,POST,/api/v1/auth/otp/verify,2,2450,4.9736027104329885,9.151386432307195,66
purchase,3,40,POST,/api/v1/auth/otp/request,2,2450,1.1792093704245974,3.4350212885496174,38
purchase,3,40,POST,/api/v1/top-ups,2,2450,9.997395261096909,15.856393037178462,84
purchase,3,40,GET,/api/v1/dev/otp/[msisdn],2,2450,0.5316840277777778,1.0391666666666666,11
purchase,3,40,POST,/api/v1/purchases/{orderId}/confirm,2,2401,13.050317904103334,23.68649383281016,128
purchase,3,40,POST,/api/v1/purchases,2,2401,9.423510028000727,19.493523951496634,83
purchase,3,40,GET,/health,2,25,0.5208333333333334,0.9895833333333334,1
