ts,server_cpu_pct,server_mem_mib,server_fds,postgres_mem_mib,postgres_connections,broker_mem_mib,broker_disk_mib,outbox_rows,ledger_rows,usage_rows,gc_last_pause_ms,gc_lines
2026-09-02T14:26:18Z,102.45,143.4,155,58.48,11,49.71,1,21,42,0,29
2026-09-02T14:27:25Z,7.41,156.8,167,59.56,11,50.88,1,23,46,0,32
2026-09-02T14:28:32Z,3.29,160.5,167,59.7,11,51.41,1,25,50,0,35
2026-09-02T14:29:38Z,3.25,161.7,166,61.91,11,52.91,1,27,54,0,38
2026-09-02T14:30:45Z,3.48,164.5,165,60.8,11,53.47,1,30,60,0,41
2026-09-02T14:31:52Z,2.64,166.4,167,60.95,11,58.32,1,53,85,0,45
2026-09-02T14:32:58Z,1.83,167.5,167,61.06,11,58.77,1,57,91,0,48
2026-09-02T14:34:05Z,2.93,168.2,166,61.07,11,59,1,61,97,0,51
2026-09-02T14:35:12Z,5.24,169,165,61.12,11,61.64,1,66,104,0,54
2026-09-02T14:36:18Z,5.74,169.3,165,61.16,11,61.64,1,71,112,0,57
2026-09-02T14:37:25Z,3.21,170,167,61.27,11,61.68,1,75,118,0,60
2026-09-02T14:38:32Z,2.34,170.2,167,61.29,11,61.71,1,79,124,0,63
2026-09-02T14:39:38Z,1.72,170.5,166,61.33,11,61.75,1,84,131,0,67
2026-09-02T14:40:45Z,1.84,171.8,165,61.36,11,61.75,1,89,139,0,70
2026-09-02T14:41:52Z,1.93,182.8,167,61.43,11,61.77,1,91,141,0,72
2026-09-02T14:42:58Z,7.27,183.1,167,61.45,11,61.86,1,93,143,0,74
2026-09-02T14:44:05Z,1.39,183.4,165,61.46,11,61.91,1,95,145,0,76
2026-09-02T14:45:12Z,2.10,183.5,166,61.46,11,61.95,1,98,148,0,77
2026-09-02T14:46:18Z,1.30,183.7,165,61.46,11,62.03,1,100,150,0,79
2026-09-02T14:47:25Z,1.16,183.9,167,61.46,11,62.05,1,100,150,0,81
2026-09-02T14:48:32Z,2.51,183.9,166,61.46,11,80.5,1,100,150,0,83
2026-09-02T14:49:38Z,2.40,186.4,165,59.86,11,62.06,1,100,150,0,84
2026-09-02T14:50:45Z,4.36,184.4,166,59.86,11,62.09,1,100,150,0,86
2026-09-02T14:51:51Z,1.47,184.5,166,59.86,11,62.1,1,100,150,0,88
2026-09-02T14:52:58Z,2.92,184.8,167,56.62,11,62.1,1,100,150,0,90
2026-09-02T14:54:05Z,1.42,185.3,165,56.64,11,62.11,1,100,150,0,92
2026-09-02T14:55:11Z,1.35,185.5,166,56.63,11,62.12,1,100,150,0,93
2026-09-02T14:56:18Z,2.23,185.7,165,56.64,11,62.18,1,100,150,0,95
2026-09-02T14:57:25Z,1.17,185.9,167,56.65,11,62.21,1,100,150,0,97
2026-09-02T14:58:31Z,3.75,186,167,56.66,11,62.25,1,100,150,0,99
2026-09-02T14:59:38Z,3.36,186.1,166,56.66,11,62.3,1,100,150,0,100
2026-09-02T15:00:44Z,1.20,186.1,166,56.66,11,62.61,1,100,150,0,102
2026-09-02T15:01:51Z,1.44,189.9,167,56.66,11,62.62,1,100,150,0,104
2026-09-02T15:02:58Z,1.95,190,166,58.23,11,62.62,1,100,150,0,105
2026-09-02T15:04:04Z,1.60,198.6,165,56.66,11,62.62,1,100,150,0,107
2026-09-02T15:05:11Z,1.42,198.8,166,56.66,11,62.62,1,100,150,0,109
2026-09-02T15:06:18Z,5.86,198.9,166,56.66,11,62.66,1,100,150,0,110
2026-09-02T15:07:24Z,1.98,199,166,56.66,11,64.56,1,100,150,0,112
2026-09-02T15:08:31Z,1.12,199.1,167,56.66,11,64.62,1,100,150,0,114
2026-09-02T15:09:38Z,1.89,199.1,165,56.66,11,64.62,1,100,150,0,116
2026-09-02T15:10:44Z,1.49,199.2,166,56.66,11,64.62,1,100,150,0,117
2026-09-02T15:11:51Z,2.02,199.4,166,57.15,11,64.64,1,100,150,0,119
2026-09-02T15:12:57Z,2.19,199.5,167,57.16,11,64.64,1,100,150,0,121
2026-09-02T15:14:04Z,4.60,199.5,165,57.22,11,64.65,1,100,150,0,122
2026-09-02T15:15:11Z,1.70,199.6,165,57.23,11,64.65,1,100,150,0,124
2026-09-02T15:16:17Z,1.55,199.6,165,57.23,11,64.66,1,100,150,0,126
2026-09-02T15:17:24Z,1.86,199.7,167,56.65,11,64.67,1,100,150,0,127
2026-09-02T15:18:31Z,1.21,199.7,166,56.53,11,64.68,1,100,150,0,129
2026-09-02T15:19:37Z,1.19,200,166,58,11,64.68,1,100,150,0,131
2026-09-02T15:20:44Z,1.36,199.9,166,56.64,11,64.68,1,100,150,0,133
2026-09-02T15:21:51Z,1.32,200,166,56.65,11,64.68,1,100,150,0,134
2026-09-02T15:22:57Z,5.55,200,167,56.67,11,64.68,1,100,150,0,136
2026-09-02T15:24:04Z,1.38,200.1,166,56.62,11,64.7,1,100,150,0,138
2026-09-02T15:25:11Z,1.53,200.2,165,56.64,11,64.7,1,100,150,0,139
2026-09-02T15:26:17Z,2.60,200.2,166,56.66,11,64.7,1,100,150,0,141
2026-09-02T15:27:24Z,1.29,200.3,167,56.66,11,64.7,1,100,150,0,143
2026-09-02T15:28:31Z,1.36,200.4,167,56.66,11,64.77,1,100,150,0,144
2026-09-02T15:29:37Z,5.87,200.5,166,56.66,11,64.82,1,100,150,0,146
2026-09-02T15:30:44Z,2.45,200.6,166,56.66,11,64.83,1,100,150,0,148
2026-09-02T15:31:51Z,1.39,200.6,167,56.66,11,64.84,1,100,150,0,149
2026-09-02T15:32:57Z,1.91,200.7,166,56.66,11,64.86,1,100,150,0,151
2026-09-02T15:34:04Z,3.04,200.7,166,56.66,11,64.87,1,100,150,0,153
2026-09-02T15:35:10Z,1.58,200.8,166,56.66,11,64.9,1,100,150,0,154
2026-09-02T15:36:17Z,1.54,200.8,166,56.66,11,64.9,1,100,150,0,156
2026-09-02T15:37:24Z,3.09,200.9,167,56.66,11,64.9,1,100,150,0,158
2026-09-02T15:38:30Z,0.94,200.9,167,56.66,11,64.9,1,100,150,0,159
2026-09-02T15:39:37Z,1.15,200.9,165,56.67,11,64.9,1,100,150,0,161
2026-09-02T15:40:44Z,1.35,201,165,56.63,11,64.9,1,100,150,0,163
2026-09-02T15:41:50Z,1.06,201,166,57.02,11,64.91,1,100,150,0,164
2026-09-02T15:42:57Z,1.58,201,167,57.16,11,64.91,1,100,150,0,166
2026-09-02T15:44:04Z,1.50,201,166,57.26,11,64.91,1,100,150,0,168
2026-09-02T15:45:10Z,5.86,201.3,165,56.5,11,64.91,1,100,150,0,169
2026-09-02T15:46:17Z,1.29,201.1,165,56.64,11,64.91,1,100,150,0,171
2026-09-02T15:47:23Z,1.07,201.1,166,56.66,11,64.91,1,100,150,0,173
2026-09-02T15:48:30Z,1.74,201.2,166,56.66,11,64.92,1,100,150,0,174
2026-09-02T15:49:37Z,1.32,201.2,166,56.66,11,64.94,1,100,150,0,176
2026-09-02T15:50:43Z,1.13,201.3,165,56.64,11,64.98,1,100,150,0,178
2026-09-02T15:51:50Z,4.45,201.8,166,56.66,11,64.99,1,100,150,0,180
2026-09-02T15:52:57Z,4.83,201.5,166,56.67,11,65.02,1,100,150,0,181
2026-09-02T15:54:03Z,1.39,201.5,167,56.68,11,65.02,1,100,150,0,183
2026-09-02T15:55:10Z,1.77,201.6,166,56.67,11,65.03,1,100,150,0,184
2026-09-02T15:56:17Z,1.54,201.8,166,56.67,11,65.03,1,100,150,0,186
2026-09-02T15:57:23Z,1.28,201.8,167,56.67,11,65.04,1,100,150,0,188
